10 903
-959.955 -357.299 37.938
-619.713 730.091 40.902
-45.631 -519.169 57.183
-816.947 654.768 44.975
241.737 288.761 87.389
-847.853 -835.361 46.773
376.109 87.925 80.395
1.814 -728.441 65.322
-757.890 708.243 59.771
533.609 -341.535 94.796
50.218 562.407 1.909 -17.706
-285.088 -516.837 7.606 18.843
18.165 -890.526 16.560 16.937
-338.609 -92.350 15.134 -16.855
921.280 -622.975 -9.542 10.878
4.498 296.184 17.332 20.700
-880.943 -944.590 -17.556 23.718
-983.206 395.601 -8.750 1.675
-41.992 726.395 8.969 16.823
-790.442 -336.992 10.666 5.693
-227.518 89.047 -2.369 10.847
996.696 -489.407 18.992 22.949
-112.381 -621.975 8.827 22.303
674.209 46.368 18.003 19.832
101.778 -982.138 18.550 2.964
413.464 -607.990 -20.360 -15.713
-881.595 544.357 -23.890 -16.801
-792.635 471.042 13.892 -0.504
-439.911 -539.092 -14.657 -11.080
-28.499 -826.590 -13.131 21.478
-448.565 827.846 18.781 -19.359
-125.785 471.340 -24.527 24.400
489.203 760.901 2.364 -2.433
-847.090 280.149 6.853 -18.217
-175.494 318.530 -10.018 0.797
-210.427 -845.034 -24.707 8.742
-384.126 -574.564 22.661 14.684
-401.154 -618.791 11.162 3.757
-790.945 197.729 9.398 2.082
-330.930 394.834 1.482 -21.043
155.734 -846.172 1.523 7.716
433.977 -664.923 14.499 -18.538
653.607 -820.761 7.259 -13.921
-665.795 302.071 19.821 -1.248
727.507 699.289 -11.564 -16.841
-919.502 983.946 11.916 -17.761
181.675 -147.440 9.321 21.269
-752.607 -567.913 -24.775 10.078
-414.086 69.955 -7.206 -24.503
405.032 -708.268 -18.041 1.466
-529.029 568.729 12.545 -4.871
-129.200 294.660 18.881 -10.042
-6.051 -707.293 -1.883 1.861
-723.347 -598.705 9.100 11.458
253.855 -263.175 7.727 12.531
168.911 318.091 -2.391 18.871
-611.954 616.148 19.368 19.827
907.880 -946.908 -3.707 -15.529
621.820 -646.464 4.601 -12.685
648.196 -60.718 2.273 -8.946
231.989 -984.413 17.915 12.716
-583.117 80.594 -0.826 16.768
817.419 -723.956 4.300 -0.342
594.135 -923.639 -6.471 24.555
692.509 -484.127 19.381 15.010
-431.035 -373.024 24.481 -20.230
-19.489 163.269 -7.915 -9.282
-897.449 774.332 6.771 8.363
789.920 -12.554 -3.920 -19.830
-931.960 810.152 21.938 22.136
-913.804 49.525 -3.205 17.008
125.887 612.945 16.563 -4.540
-871.182 437.770 -14.530 -7.555
-935.254 -601.974 -2.786 1.131
561.295 571.975 16.849 16.596
346.307 -55.182 -0.040 3.406
932.263 841.566 8.576 -24.992
651.719 220.570 22.144 18.448
-729.905 -242.450 10.456 9.900
-629.505 80.758 -19.641 -12.517
-481.471 -366.837 4.927 -10.418
31.189 -914.334 15.713 -10.188
657.641 302.497 -18.592 0.099
-752.685 254.714 -21.496 -20.511
96.280 483.205 -20.503 -6.300
-296.225 -934.358 -12.852 -0.653
-176.807 904.160 -15.754 4.842
-15.082 -415.771 17.325 12.586
10 417
984.411 502.620 35.218
638.215 -826.584 52.645
-885.750 347.221 78.007
-370.518 -313.048 63.348
661.410 111.745 86.573
-303.800 -405.677 54.494
-266.087 205.663 80.405
-474.466 -730.037 78.644
-145.918 72.303 60.378
-327.791 566.671 62.383
505.104 551.082 -6.743 -20.264
189.297 -96.297 5.559 7.589
-749.076 -237.508 23.326 -1.553
-990.539 594.439 -23.759 18.023
-709.361 -356.057 -5.230 0.614
849.606 -621.102 13.752 -22.011
931.788 -595.831 4.797 2.984
76.378 -241.456 -16.324 -10.463
-690.373 77.309 -5.727 12.473
981.012 993.299 -4.938 -19.202
-244.210 -264.498 4.245 -5.869
-670.059 219.432 -12.846 -9.486
863.375 276.960 16.128 17.825
655.858 195.218 20.814 14.691
599.387 24.424 -7.325 -8.106
782.969 54.023 6.431 -22.685
-868.668 -971.815 14.788 -22.191
-978.517 -606.009 -16.393 -5.568
129.493 514.090 13.563 11.486
-266.478 -971.309 -23.000 -10.078
305.651 725.146 -17.253 -0.962
-79.636 -857.571 -11.271 -12.006
166.854 256.155 4.888 -1.254
-689.821 -547.237 1.060 -13.962
-519.053 -366.063 -11.154 -12.439
27.928 -101.865 6.993 -21.064
-587.775 -177.771 15.421 3.644
-149.080 696.868 18.566 -21.086
422.014 -947.478 2.952 -16.441
-805.049 667.233 -3.447 9.045
-76.611 -942.355 -17.209 5.839
-489.593 354.045 16.877 -0.216
987.982 -771.066 12.345 0.398
127.069 -226.510 4.333 13.482
595.719 -209.813 -7.874 -13.834
-512.945 -572.315 -9.920 22.727
-519.793 721.288 -18.714 -8.121
388.521 113.576 -24.076 -17.202
171.220 -651.409 13.637 17.041
702.636 220.556 -8.175 17.265
449.490 -833.233 -7.337 -10.586
-59.743 879.861 -22.104 -11.601
-329.952 -199.106 -0.435 3.928
228.579 585.822 1.654 17.720
307.110 317.619 -15.401 -7.609
-568.805 -579.091 0.189 15.060
-230.500 -446.983 7.101 -13.197
773.573 957.024 -20.931 5.577
-876.209 -130.715 19.991 1.601
-250.854 915.475 15.001 10.480
-283.631 -417.363 -10.593 23.624
-831.541 642.470 16.343 11.889
-39.911 -962.321 -20.720 9.782
-541.412 178.741 -0.158 5.702
731.758 -722.258 17.506 12.633
-765.234 862.979 -6.790 -16.036
-267.737 -471.985 10.565 12.035
-556.510 22.628 -2.485 3.996
605.265 476.901 2.620 19.343
119.371 -241.458 6.232 -23.014
-203.779 420.493 11.769 6.370
-400.766 -535.557 -12.928 -16.725
-257.816 -816.881 20.908 -0.576
-953.902 -435.284 8.388 -5.541
92.731 -241.887 -18.506 13.406
780.741 160.374 -7.598 9.650
-362.725 800.888 3.993 18.916
-440.570 -590.977 20.903 8.891
829.517 306.850 -9.739 -14.281
771.292 93.355 -6.006 -12.163
276.474 -403.935 12.261 8.064
160.781 -174.066 -22.477 -18.662
584.047 -639.296 19.743 9.120
521.078 -514.186 -6.230 -21.041
-713.298 910.523 22.875 -3.847
-680.453 751.105 -19.955 -21.273
57.955 -187.760 -10.555 -4.269
905.595 337.556 8.568 4.552
933.621 -166.849 -12.384 2.360
659.085 -394.426 8.698 6.078
-33.722 137.646 -9.802 -12.816
623.460 358.713 -8.857 22.754
269.236 -439.291 -6.093 14.720
-688.186 -41.926 18.446 9.244
770.314 -684.340 -20.025 16.898
653.217 541.740 -3.551 14.671
-625.109 362.618 -7.969 -24.151
968.192 -970.847 6.928 -1.638
166.799 885.026 10.546 -5.244
243.738 -932.463 -7.489 -12.176
-371.754 456.714 -22.456 -1.498
-585.212 839.603 -17.254 -20.372
-844.737 -491.154 21.525 20.212
-949.414 -281.011 9.883 -14.363
-918.393 -923.443 -13.514 -23.755
-894.290 736.558 -0.393 6.813
621.584 -593.903 -23.431 -3.367
-526.367 -236.810 9.457 2.547
-780.095 480.054 -23.952 -9.133
319.657 -648.231 -4.505 11.873
-139.385 -319.192 7.085 -2.220
399.797 -321.282 8.417 12.035
-244.724 796.128 13.280 -3.475
532.687 -484.526 -21.663 3.857
-78.429 -803.736 -24.510 9.880
-40.545 397.889 -12.573 4.484
-122.057 -460.978 20.351 -20.060
-109.209 -366.152 16.813 18.785
314.655 -44.078 -8.435 -7.139
634.640 999.283 -20.104 -15.252
795.411 727.060 6.273 8.202
-757.466 384.397 -12.941 4.103
580.661 -498.039 -11.017 -11.497
899.850 56.391 17.987 -5.555
595.413 533.527 -0.615 -12.845
-832.625 -352.085 -19.060 12.051
603.837 -99.785 -20.088 5.962
-100.502 -607.661 15.710 -7.627
-880.601 -120.705 -24.425 -15.952
-736.308 -494.626 13.151 21.109
7.335 -914.655 -15.388 -2.320
141.736 -896.055 17.124 -6.571
637.472 -339.627 5.584 20.121
308.288 460.963 7.172 -2.197
-638.822 483.360 -21.235 6.517
875.699 778.996 23.890 24.877
-341.708 978.591 -16.074 -1.950
-516.035 883.067 -5.842 12.282
968.412 150.808 -15.038 2.754
254.752 -916.536 21.182 -2.694
-256.164 70.651 -7.573 -23.697
-468.386 983.949 -0.894 -2.680
467.309 114.853 -21.163 8.575
-106.151 -890.949 8.453 13.804
-912.358 695.135 -13.147 -10.710
578.202 240.462 -23.427 13.665
-608.730 -538.609 -8.581 16.151
-455.145 -495.939 -11.544 7.217
574.712 235.318 8.520 -22.342
219.267 -694.934 -0.022 -7.836
419.918 152.584 -24.260 -17.156
261.635 367.688 21.648 8.732
62.823 -659.968 23.022 -8.974
580.495 983.790 -20.309 24.294
-554.819 -155.597 15.445 -0.249
348.464 -843.966 -18.032 -1.921
391.352 619.543 0.738 -9.735
924.609 -971.382 7.430 8.613
181.202 326.778 16.457 -13.929
-305.534 524.202 19.803 18.932
864.234 712.997 -15.042 11.118
696.787 -414.045 10.412 -21.451
430.358 34.280 3.300 -5.529
190.314 410.731 17.550 -10.458
30.274 -268.500 4.807 -1.128
-239.882 -510.519 -17.515 23.533
816.260 957.704 -15.396 -12.232
481.905 -823.729 -18.300 8.653
889.268 -333.670 -5.228 14.651
252.285 -792.639 18.201 -7.934
241.641 -139.974 11.537 -14.201
-729.243 163.463 0.341 7.526
894.963 -794.091 -18.602 -8.623
-304.610 -444.678 -10.090 -12.209
-486.974 -19.443 0.559 24.873
156.828 290.391 8.527 1.152
956.721 -868.061 -9.196 5.225
-660.700 -639.826 22.291 14.524
220.200 353.114 -24.678 12.274
-483.423 26.520 -5.200 -14.712
232.428 47.901 1.665 23.195
603.223 663.020 -14.013 -22.094
-356.423 461.845 -22.220 20.010
-247.763 452.251 -3.837 -7.276
584.190 478.652 22.949 23.087
838.825 809.613 12.611 1.476
162.727 517.327 -11.250 16.983
-456.153 341.971 -22.729 19.407
-610.128 157.462 17.602 24.827
-179.518 -856.437 -22.266 11.601
605.408 -779.475 6.612 -16.059
672.776 -889.036 1.665 6.424
589.616 -15.433 4.511 10.711
-205.820 -315.115 -12.813 23.923
-797.788 37.450 15.905 -6.349
-620.579 727.052 -11.942 -5.768
-115.486 -773.571 -5.940 17.625
-630.008 -128.269 4.226 24.385
92.256 -566.481 -16.674 -5.874
-455.517 399.649 -24.450 -21.648
-615.784 202.451 14.064 4.460
887.337 -949.992 3.383 -22.761
87.458 -228.488 -4.110 11.672
-501.436 357.943 -19.096 9.577
584.372 -1.442 2.202 23.859
870.289 -742.870 23.244 -0.936
-309.352 -737.189 18.189 5.878
662.459 749.573 9.231 -23.833
-47.975 -68.229 5.627 -4.016
-18.221 -639.628 -1.777 -23.269
131.884 764.519 13.403 15.761
122.462 772.287 0.338 -7.329
-229.155 -898.399 -8.470 -8.972
-641.269 -409.037 15.092 1.234
-146.226 331.256 -17.887 -12.094
80.830 653.742 -10.927 -24.179
-414.487 787.978 -3.195 14.182
-851.650 801.126 15.913 7.006
565.644 172.645 -2.233 -7.797
-55.068 924.209 9.873 17.894
-974.190 -943.862 -16.077 -15.386
-352.899 960.592 10.848 12.522
291.848 718.432 -24.572 -15.683
372.173 -419.986 -14.862 23.942
-632.008 277.747 13.124 -12.091
78.873 161.508 19.914 -8.887
-665.847 -292.742 8.316 6.977
-368.532 -272.437 -0.128 -8.568
-216.299 351.775 1.045 10.770
312.367 -524.260 -1.708 -9.895
-805.828 -51.217 -0.578 14.159
528.797 382.425 13.101 22.420
-339.827 49.009 -14.672 18.476
-789.483 -790.293 -15.411 -11.383
-83.034 716.186 20.594 13.711
-556.251 -181.382 -19.857 5.686
-829.607 247.531 -8.544 12.069
723.271 589.928 -22.826 22.936
-461.289 63.869 12.095 -23.312
-553.705 7.818 24.107 2.662
-943.173 -622.571 -3.862 -18.316
-412.863 229.077 -4.700 12.603
-54.737 -364.232 1.313 9.725
454.386 258.247 -9.588 15.619
-494.222 274.714 2.688 -19.274
-135.358 194.515 -21.338 10.084
-741.615 630.278 11.772 -7.383
-361.904 435.160 20.279 -7.627
812.589 -343.340 -0.943 -15.007
885.737 774.280 22.596 -4.225
-589.952 -43.636 -19.500 21.611
-785.388 -163.526 12.230 -6.990
-888.812 -403.246 -1.264 -0.604
791.269 95.929 -15.520 -23.759
-273.792 850.045 -6.142 9.108
285.205 -434.521 -23.519 2.445
222.139 21.494 12.438 2.697
-204.226 401.348 23.472 5.146
-642.287 -841.113 1.756 -10.692
-4.639 -440.530 7.318 2.664
156.224 -757.848 -22.941 -1.313
338.081 -538.437 -0.071 -23.393
-688.392 751.479 10.715 14.920
-683.042 487.819 -7.635 13.477
-490.687 -807.873 -8.826 7.627
593.476 -414.151 -12.227 23.780
-255.264 581.165 -11.912 18.502
-859.365 816.226 -3.834 7.421
-941.622 -70.975 -18.891 9.911
390.587 241.499 11.519 17.555
-7.022 -110.659 7.475 7.748
-622.840 993.615 -3.774 -2.838
-814.257 496.008 -20.211 19.480
-918.143 -297.532 18.260 -4.335
-716.367 -746.081 -10.833 -14.393
-929.855 413.335 18.028 -21.787
-657.641 965.480 13.125 18.324
206.979 -14.269 10.879 -20.001
875.072 -265.851 12.747 -18.694
-272.235 -641.074 3.468 -2.162
854.934 330.266 -7.682 23.420
-967.266 -576.868 -5.915 -17.091
-322.950 330.072 -6.484 -6.320
-256.593 -538.237 -3.107 2.144
-572.757 -599.299 -4.532 15.856
386.432 -746.146 20.854 6.538
-11.996 344.071 12.843 17.894
702.997 -347.558 -9.268 13.948
982.708 322.000 12.368 -24.614
745.132 -741.895 -16.705 -14.445
588.177 72.444 4.234 -16.710
534.207 -954.904 10.434 24.036
-554.203 -763.936 14.892 20.806
-510.082 429.849 2.343 11.948
-226.080 -392.530 4.842 -13.077
259.912 822.965 -24.129 6.065
144.966 529.570 6.452 -2.748
787.674 589.869 7.807 9.396
-337.688 -518.342 17.686 -20.087
-473.246 124.787 -21.051 -0.686
360.851 753.640 -4.880 21.269
183.490 898.513 8.217 23.935
-494.017 -477.618 -14.142 19.147
-654.653 -530.825 0.213 12.258
998.744 -733.426 -15.490 19.660
856.443 692.690 4.057 -12.031
-825.652 -130.294 -7.118 -7.472
994.494 -126.757 16.841 8.884
-373.117 -521.567 5.153 20.259
-623.054 -465.193 19.195 -2.927
57.188 -797.891 -8.779 10.063
-328.716 657.338 -2.679 -8.249
923.912 273.258 -13.589 19.509
-34.052 618.717 -17.522 3.507
-511.576 14.385 21.035 -12.927
887.628 515.052 20.957 -12.137
993.485 44.378 -16.878 -15.739
579.184 -907.333 6.334 -9.091
-705.224 902.184 -24.027 -0.848
559.522 -68.244 15.902 12.086
-794.986 -907.464 6.595 4.274
711.253 562.899 -17.219 -20.008
-422.717 -847.342 -7.935 -13.377
667.709 -479.144 -0.514 16.530
565.234 304.307 -24.209 3.610
396.974 284.986 19.520 17.294
187.170 819.699 -8.555 -6.333
-248.545 -706.100 -19.247 -1.088
-613.565 493.914 -21.814 -22.558
56.813 -561.310 -17.566 15.852
-408.652 -20.041 -22.525 -18.524
500.815 78.430 23.006 1.651
-617.263 951.877 -19.738 19.493
236.863 991.258 11.787 -14.399
810.957 -870.727 4.268 -10.940
-576.827 400.851 12.972 -4.760
-105.235 646.311 -2.318 23.789
-914.999 204.661 14.642 -8.091
-815.380 684.681 -1.615 17.136
-236.888 -144.342 -6.213 3.646
-192.465 -38.049 -1.861 -23.890
-46.791 -602.978 -13.289 -5.896
-473.705 639.157 8.164 -1.263
40.008 -154.541 18.977 23.369
-508.230 -333.627 22.159 -10.581
871.034 472.025 6.328 -23.609
156.707 -811.473 18.527 22.995
44.185 -507.428 1.642 21.293
454.523 991.227 22.403 -14.807
-611.751 -635.451 4.297 -2.136
-996.294 -501.523 21.600 1.093
343.936 623.089 -0.538 20.893
-710.539 -135.161 -14.688 -20.988
-663.136 665.597 -19.596 12.339
854.124 957.237 10.335 -2.542
-550.191 -520.944 -6.249 22.608
-529.716 -353.853 -17.198 -3.537
10.696 483.963 19.327 0.360
982.440 637.091 -23.547 8.159
260.179 36.605 4.052 13.741
901.444 574.559 17.753 -19.042
240.156 926.284 18.297 2.357
883.521 145.269 24.815 -16.667
624.325 -257.382 -19.058 -22.635
388.764 -450.275 -1.171 -15.013
-966.312 -273.780 10.347 -24.597
-636.690 471.980 8.563 15.587
-491.416 -495.414 4.328 -14.749
-920.855 -116.734 -8.792 7.983
-190.450 -619.785 -14.660 -7.673
525.484 -593.830 0.660 3.745
148.788 264.061 6.110 -11.561
813.786 -802.441 -1.575 21.187
-76.221 -649.124 21.590 7.177
822.856 206.106 -2.236 -16.714
710.692 -916.290 -6.463 19.746
-33.024 389.804 2.728 19.413
770.020 522.719 -13.260 7.388
928.889 495.998 -13.867 1.942
-239.942 689.730 15.381 -10.654
887.290 -447.757 -14.467 -4.723
-96.881 -715.081 -22.546 -6.851
491.025 8.738 1.435 5.043
92.448 798.883 -0.211 -23.514
188.687 -899.308 20.899 -1.032
623.411 -694.451 -18.645 13.808
801.546 -300.477 -9.251 -10.960
-610.746 -754.793 3.386 -18.086
-202.550 556.766 2.190 17.514
841.685 185.771 -14.336 8.318
-805.491 483.958 -11.639 7.174
282.841 525.982 8.660 -13.212
626.673 182.333 10.756 6.252
487.882 684.446 -4.940 7.236
-616.031 432.362 21.276 -5.669
677.570 -13.518 1.244 -13.125
-456.752 -862.622 -20.610 -15.377
323.149 -397.868 17.941 12.941
-913.910 -747.929 -4.885 9.223
778.053 -849.003 21.011 10.118
333.330 270.694 -8.630 -4.470
-44.861 457.195 -22.234 8.478
-110.443 961.674 -22.192 -10.822
-51.843 162.097 1.054 12.285
299.475 217.736 21.908 -9.434
819.868 593.982 -21.493 22.649
846.053 -55.104 6.872 15.603
95.893 115.348 0.721 -14.269
-613.959 683.642 6.261 8.530
140.837 361.077 -7.993 -24.240
322.751 -207.381 -10.062 -18.227
954.716 639.668 19.058 6.355
-142.596 638.650 21.920 -8.068
232.632 -982.905 -10.419 1.967
-38.009 858.119 -7.430 -23.553
-26.534 731.623 -12.822 8.988
415.265 737.542 -7.483 -11.097
98.618 380.976 -10.338 -14.466
-826.404 184.019 -7.693 -21.792
-176.313 -545.411 9.563 17.027
-906.760 259.316 -16.041 8.147
276.410 -58.408 -14.886 -19.040
-200.289 107.349 -17.593 19.329
-161.028 -216.609 3.317 -18.644
-479.067 833.373 -4.742 15.489
214.349 396.837 -23.977 9.699
-419.144 -266.802 12.906 10.114
10 716
-301.577 -943.012 83.292
-46.282 709.468 77.157
56.397 461.418 79.788
493.327 -719.458 95.645
486.918 -338.303 29.080
-167.534 419.836 43.916
650.728 -19.789 79.358
706.029 -835.856 99.868
-597.445 903.369 91.940
831.871 839.947 62.137
263.957 -461.630 6.993 -2.255
492.089 -10.798 -14.177 -11.288
-549.380 -991.308 -23.955 -6.721
901.588 528.730 9.821 -13.420
-638.804 -187.305 8.037 -24.702
792.907 -111.344 17.949 23.926
-133.993 -879.491 21.510 -7.880
952.380 700.366 22.689 5.408
-761.263 187.279 -21.847 18.271
-823.520 -440.939 -18.017 -9.323
-432.247 -678.876 8.957 -13.266
849.854 -248.879 -1.687 -19.724
563.817 -745.981 -19.426 8.918
142.675 940.927 7.844 -24.783
-938.564 174.193 -7.663 -24.655
-125.440 -398.973 5.754 2.832
788.306 356.284 -3.897 24.120
915.345 123.433 -10.203 -12.923
444.557 950.148 -1.189 7.360
-298.731 884.962 12.636 -18.373
-861.019 728.434 15.545 7.041
669.361 -64.417 7.258 18.270
-890.224 983.821 18.615 -0.392
-415.152 -25.234 -22.559 -15.671
-668.950 -58.246 -16.551 -18.840
-934.813 -70.174 -6.763 12.744
-120.026 681.931 -4.896 14.531
566.893 -690.385 21.158 17.647
-961.951 468.138 -0.312 17.685
-596.279 -722.131 10.955 -12.163
-738.310 182.821 12.446 -3.837
-842.413 595.464 5.492 -12.784
-462.781 557.633 -6.624 -9.940
-512.540 464.525 -22.196 9.186
146.456 -83.695 -1.283 -7.166
225.920 -204.993 -14.519 6.599
-736.855 406.754 -0.716 -8.328
684.623 -590.415 4.509 23.658
592.406 -321.805 -5.179 18.750
-726.340 -987.456 -19.034 -4.728
570.177 -26.338 10.332 -23.559
-561.813 525.435 10.627 14.616
-558.260 -626.251 -17.550 16.691
168.756 -282.783 -1.709 10.798
-876.029 903.006 -22.531 20.215
-687.409 279.130 18.873 22.625
957.326 -452.240 16.375 -19.225
-439.696 893.620 1.047 -21.738
-132.717 -544.851 -20.297 7.637
980.584 613.190 -2.747 -14.442
986.938 188.107 -22.750 3.892
905.324 21.611 -10.310 -24.268
-75.383 -313.638 20.947 5.930
965.492 592.797 3.555 23.070
-859.443 -202.804 -21.155 -7.478
-309.183 195.667 -4.216 13.952
650.816 19.461 -3.411 15.785
-367.349 753.683 -23.657 -9.510
-58.210 -856.294 19.382 -3.822
165.317 -637.122 -3.090 -22.752
49.239 -285.701 8.179 0.368
-692.904 -530.652 -1.561 -13.809
266.545 91.352 3.713 23.934
-712.981 979.857 12.887 23.446
-0.681 -620.970 14.231 15.799
-867.287 622.958 -18.711 1.863
766.664 -973.158 23.040 -1.700
-610.281 -201.972 0.548 10.974
512.327 -650.942 -13.658 20.486
-181.593 391.239 -18.323 -22.876
-517.410 415.591 -23.942 -5.760
395.449 557.774 -7.314 -15.131
936.804 -723.321 -24.332 -23.262
899.636 -721.704 3.601 16.658
-694.862 65.639 -10.043 -7.629
863.667 620.197 -21.655 9.400
969.255 -412.494 4.885 -5.308
978.744 462.494 -3.185 -13.467
-121.914 -85.073 5.774 -18.162
-527.299 938.388 -8.292 -14.762
-784.933 -304.961 -13.024 -22.132
-26.665 623.043 19.525 6.962
-311.317 -620.715 24.333 -11.191
999.482 -892.854 23.209 24.218
-305.348 123.762 -6.090 -8.165
-413.744 629.013 3.368 11.609
-456.060 -634.325 18.447 0.416
-695.937 -593.822 10.654 -12.022
101.217 905.168 -9.154 -23.136
528.212 -585.164 8.826 -19.578
-205.880 326.356 -5.769 -5.160
433.502 -302.411 -5.942 -21.796
821.351 518.739 -4.961 -14.810
147.752 936.280 21.799 17.292
-698.045 609.825 -7.292 -9.850
-983.997 -865.521 3.129 2.931
-960.353 758.981 4.794 14.196
-826.184 -455.201 19.619 -0.802
871.154 -446.001 19.038 7.616
251.588 -476.122 10.820 1.823
-957.384 -765.641 12.014 4.759
-829.360 352.495 -2.948 -13.185
-37.679 590.393 1.965 -0.542
724.873 -796.239 -22.611 19.113
962.741 287.318 8.309 -21.586
832.117 117.133 2.612 17.582
671.131 -133.967 0.198 -1.932
389.910 -559.263 24.891 10.813
-324.904 476.204 -9.428 -3.857
-171.300 504.955 7.958 19.776
95.348 -603.056 -5.766 -4.494
-399.296 -135.111 -10.381 -10.914
-847.793 917.120 -7.500 24.608
34.253 804.498 17.190 -7.365
-329.469 -304.478 15.703 -23.489
136.259 623.762 12.324 20.284
99.966 -884.138 -8.573 23.217
620.817 975.422 17.992 -7.096
-627.635 -510.969 13.410 -0.673
353.920 -878.872 13.413 12.653
-961.752 -763.481 12.261 1.813
-958.983 178.046 19.447 -7.211
873.569 405.989 -5.700 0.246
29.751 -735.044 -4.470 -21.757
-619.182 478.274 -23.540 -24.959
453.695 778.069 -7.055 20.652
-732.900 -745.812 -5.022 15.525
-624.684 -664.355 3.179 -14.661
-427.836 -382.401 12.152 -9.670
795.645 263.951 8.118 16.730
-330.060 -903.283 -8.024 17.492
-638.327 500.224 20.735 -6.438
-21.502 887.793 -6.397 -14.195
665.862 461.927 -18.544 23.324
716.116 57.383 13.850 -22.714
393.028 -318.871 -12.375 24.130
298.728 991.061 -10.541 2.359
255.012 903.103 -5.910 23.124
999.819 442.628 15.616 -15.963
-57.148 454.054 2.600 23.034
341.846 848.109 -16.161 0.193
310.037 -388.205 -1.483 0.654
669.178 -505.348 2.940 1.555
175.781 622.579 0.685 -13.137
613.640 605.773 14.222 -3.284
508.876 -667.533 -5.160 12.717
775.095 -581.751 21.755 -7.051
872.303 -25.830 -9.018 5.354
-177.721 -7.163 -19.454 -21.692
604.631 162.527 3.962 6.845
657.179 -723.948 -16.600 -4.176
898.631 363.414 7.687 12.807
-30.813 -123.652 -15.477 -13.048
208.815 174.529 24.669 -0.402
592.778 856.945 17.546 11.627
-168.885 -658.849 -8.019 16.335
333.988 -98.912 19.643 -1.535
-936.385 -55.821 -19.689 18.020
220.230 -451.556 -11.156 2.972
911.857 861.221 -9.222 -2.974
-262.430 12.057 8.978 23.660
-813.414 345.865 -1.743 19.484
202.810 -367.849 6.111 -24.152
-26.698 923.676 17.183 -17.318
-175.237 473.030 6.148 -2.791
-582.792 458.338 -9.771 15.936
-993.218 162.925 -6.092 22.966
24.147 387.433 -5.008 19.043
-600.510 -841.209 17.703 -10.348
504.655 -361.604 -15.864 -7.313
270.548 609.886 -6.465 -18.904
533.562 -571.290 -11.221 -16.042
901.740 797.050 6.168 -17.026
255.388 855.875 23.910 6.554
18.800 -287.313 4.520 -23.926
-899.879 980.493 20.117 -12.510
-860.716 512.764 2.142 16.098
-848.839 451.128 -16.215 10.543
61.014 92.795 16.639 -10.136
521.505 -783.302 -1.177 10.581
-986.252 -800.396 18.555 6.728
-944.521 698.580 -11.717 1.857
-588.733 712.116 2.931 -12.215
692.610 -78.110 0.275 20.797
-565.346 -903.313 11.896 -10.355
547.815 827.237 -24.812 -9.779
-79.968 673.082 5.085 -13.962
889.781 -843.693 21.620 22.588
-644.089 606.974 4.317 -14.715
305.554 703.973 12.142 17.921
416.089 -397.103 -19.295 2.717
524.787 239.209 -1.485 23.986
335.896 -583.576 -11.369 -2.907
-756.338 -447.220 12.314 4.092
-774.138 -304.053 15.131 -22.109
-147.746 470.011 -24.521 5.204
76.985 191.838 15.489 -15.437
-104.190 105.226 -22.516 -17.203
708.123 -672.431 10.515 5.823
566.778 -638.811 4.809 -2.433
-222.387 737.607 19.660 0.532
-709.612 278.926 -20.376 -12.094
974.872 790.199 -9.203 -4.322
260.211 -348.936 -24.118 -16.570
842.902 654.847 -7.007 -6.532
-239.928 -180.905 1.265 -13.295
146.664 -528.792 17.528 -7.164
-167.603 -106.544 15.403 15.250
-368.936 402.500 -9.218 -1.964
-318.575 -183.746 10.943 -8.593
-393.546 -930.406 12.086 21.667
-279.342 518.714 -19.904 -10.911
173.561 -76.405 7.557 23.341
742.690 -647.117 -14.954 -2.766
-175.909 -897.066 15.070 16.412
-3.610 218.910 6.662 15.686
-378.590 897.784 -11.277 7.571
-285.961 986.607 23.978 8.012
-943.800 442.556 4.679 -5.579
-38.730 391.016 8.510 -21.629
-685.389 -357.309 -23.288 -23.567
-4.426 -529.707 -1.334 20.492
-426.773 -450.551 11.904 14.240
768.359 -257.348 4.927 -15.256
-359.563 745.977 17.315 8.862
732.584 651.736 -8.126 19.720
94.291 862.124 -10.859 -23.611
253.140 906.062 -20.240 14.194
-451.247 -741.143 15.626 13.608
-270.850 -428.294 9.100 7.559
121.155 -159.853 -3.200 -2.762
582.799 -930.933 6.982 -19.419
815.044 -28.114 14.443 13.691
-376.378 -747.322 8.410 17.948
-885.198 902.056 19.337 9.199
808.118 963.867 -1.608 -16.078
-777.276 -439.254 22.530 -1.203
132.452 265.192 -18.644 -18.660
-894.661 126.247 3.578 17.203
195.314 -577.596 22.784 0.259
394.290 489.084 -11.050 -24.552
741.763 894.399 18.396 21.414
796.455 509.300 5.613 15.114
473.167 -839.798 24.036 17.397
-279.052 862.644 -8.806 21.335
127.837 -97.984 -22.325 5.829
-971.737 250.128 -1.967 5.589
672.532 -167.313 -19.152 1.671
-678.229 -208.079 2.118 -23.412
-313.680 -179.441 23.002 -12.931
-670.141 144.606 -22.816 20.076
304.808 -951.206 12.473 -24.356
911.439 -853.318 21.979 0.982
48.698 986.163 -18.189 1.924
236.291 193.765 -17.487 -2.279
-973.548 -465.528 24.391 -16.294
326.393 60.379 -14.706 -24.682
880.938 -668.144 -12.613 -19.730
476.462 -417.162 -24.654 -5.468
-368.368 512.740 -4.824 -11.423
