10 903
-959.955 -357.299 37.938
-619.713 730.091 40.902
-45.631 -519.169 57.183
-816.947 654.768 44.975
241.737 288.761 87.389
-847.853 -835.361 46.773
376.109 87.925 80.395
1.814 -728.441 65.322
-757.890 708.243 59.771
533.609 -341.535 94.796
-782.407 -774.629 -11.668 -23.671
-147.178 526.049 3.624 7.546
735.787 -9.328 -23.252 2.514
623.595 98.445 -14.961 -5.456
-752.330 -802.628 20.045 -7.329
-120.289 637.228 15.072 10.222
-728.831 -436.077 -4.332 -18.107
-622.718 -453.866 -22.893 -10.128
-228.495 -382.450 -8.799 15.608
-856.401 793.013 -1.846 21.985
-216.315 -3.920 -0.502 -14.818
-905.475 381.473 4.726 -16.445
578.846 -9.176 1.226 -13.536
-371.948 -348.088 21.686 -2.519
215.835 -305.879 4.374 14.828
240.255 259.228 -20.300 -24.706
876.778 -163.958 15.902 -24.491
-370.945 -437.736 22.494 10.319
558.344 -120.305 20.501 16.322
-738.832 9.058 24.877 21.000
999.882 44.087 -17.536 -9.302
695.999 -834.010 13.179 -2.204
-139.889 -297.892 -12.376 -22.491
961.337 -307.058 -22.197 20.953
528.984 748.216 21.462 -21.049
-689.520 758.255 14.269 21.721
-362.051 390.800 13.042 -2.522
-600.142 516.757 -6.522 -15.007
-439.156 37.701 0.692 -18.579
203.691 -445.170 4.217 -23.405
256.938 673.627 -20.896 5.457
-633.431 -723.703 1.410 22.389
-975.488 -85.119 -23.660 -16.625
-326.865 624.372 -19.905 7.777
15.172 725.509 -19.745 10.376
242.266 -50.666 20.369 20.078
987.035 -157.556 -23.501 4.768
397.274 228.630 6.363 -8.645
-97.743 418.698 21.812 6.721
694.994 -71.124 4.109 17.988
843.757 217.971 -23.638 -12.078
-157.657 -741.686 20.699 21.438
983.823 -961.820 6.814 5.652
-12.486 87.314 0.730 -0.636
929.757 89.153 -20.868 8.176
-682.217 419.802 24.531 5.501
-161.500 853.730 -12.778 -11.663
-217.394 653.244 -18.675 -9.341
-128.785 -692.501 3.581 17.839
-434.187 -28.766 14.277 -11.259
9.414 -156.384 19.393 24.923
930.930 -195.074 -0.713 21.517
894.079 136.749 4.693 -19.703
-443.449 168.961 10.798 9.876
22.691 920.768 23.214 20.132
574.012 -818.455 -14.208 -13.869
-510.957 574.916 -21.030 1.371
-453.850 729.856 15.112 13.889
-426.528 380.219 13.812 -12.390
-814.855 -476.034 -15.873 -23.019
660.715 552.808 -17.723 -19.568
-278.231 722.988 15.308 18.611
643.756 540.861 13.744 5.444
722.406 981.417 16.575 -19.714
556.333 821.778 6.658 -22.438
551.634 -129.202 16.451 -21.872
-748.983 210.536 -9.262 -14.096
734.502 -5.402 -12.115 9.880
-452.594 -193.529 15.312 6.729
-470.541 224.799 0.341 -20.670
-234.340 -436.608 9.775 -12.798
-455.192 53.978 -7.512 -22.471
-124.244 965.820 -19.909 -14.315
-163.382 861.669 -11.188 2.191
72.205 182.004 13.095 -4.832
-823.398 -960.818 -19.952 -6.900
-154.347 814.406 24.830 9.378
39.205 6.818 13.708 20.122
570.210 -60.689 -17.677 -22.125
993.289 -7.555 -19.596 -3.274
-41.736 -580.216 7.411 19.872
-718.547 848.931 -2.937 8.841
30.935 -593.686 -20.991 5.188
-554.504 -637.711 23.289 7.279
-823.305 924.729 -8.343 5.397
-68.452 -785.411 0.519 -12.456
153.900 313.694 -9.581 3.680
-693.861 -167.064 -24.594 6.610
252.720 312.668 1.482 13.354
161.599 941.802 -2.804 -20.187
-651.885 48.196 10.002 -5.160
410.485 331.617 -22.881 14.679
256.346 -248.979 -4.923 -20.303
-34.389 823.843 -7.759 -22.012
137.538 306.427 6.667 11.092
-860.636 282.933 -7.298 9.802
-404.399 767.365 -1.844 18.930
709.166 814.087 23.743 -23.568
-137.716 349.804 -3.728 -18.181
-318.579 -64.347 21.499 23.444
686.674 -336.972 -21.858 -8.693
-513.129 -184.688 -5.705 15.610
-878.261 -961.505 1.702 -18.472
321.428 776.166 16.330 22.926
543.530 -420.558 16.856 6.317
-606.471 623.962 7.749 6.395
-26.233 -839.129 13.215 16.380
96.523 388.530 14.824 -5.420
-948.442 718.616 10.887 -11.539
-466.072 -792.723 -20.929 -8.608
-754.228 230.924 -2.081 14.180
7.090 -430.044 12.106 -11.234
149.397 158.458 20.083 13.573
-217.579 113.295 -5.032 18.905
274.166 -672.680 10.284 -15.733
715.850 4.331 3.847 19.185
-277.053 -410.632 -17.354 6.422
-203.355 -531.325 22.814 1.060
699.600 -170.689 -9.760 -7.333
399.266 -906.154 6.433 -11.283
252.304 60.627 -22.710 -24.132
-826.079 -109.671 19.773 11.202
217.649 202.288 20.469 -1.663
-793.381 -27.338 -7.477 -1.761
562.029 6.744 -20.339 -16.033
475.420 -901.019 10.027 4.375
-71.709 -989.293 22.043 -16.811
-895.447 139.019 -3.094 8.921
-800.355 -32.189 9.790 -15.661
858.140 182.493 20.541 1.895
-615.220 640.430 -24.768 -10.215
-386.908 -289.804 13.024 -20.622
716.941 707.404 -11.655 4.809
806.384 934.885 -15.815 -6.633
945.592 -750.911 1.556 -23.746
388.108 938.454 10.175 14.694
-93.734 -201.418 24.033 -5.890
981.075 782.974 21.005 -15.854
423.404 849.485 -1.069 -24.088
-440.319 -521.781 -19.710 -18.084
-814.378 -254.589 11.725 24.800
-319.703 836.362 -6.833 -9.353
-914.549 788.916 -8.099 11.839
727.370 -916.965 1.533 -9.159
-118.383 22.633 9.951 -3.433
-194.392 238.238 5.714 -19.275
87.722 -814.198 -18.362 16.185
-335.979 -522.876 23.101 -3.759
222.535 393.007 -3.959 22.571
229.369 568.332 -11.782 7.871
357.248 204.755 -5.290 2.115
287.790 849.693 17.956 -20.765
-127.673 116.296 0.803 16.948
-645.467 -739.352 22.674 11.056
-553.550 -827.547 2.241 2.762
-350.423 13.684 24.003 21.803
-593.309 -198.236 19.374 15.902
-629.904 -696.335 -1.228 18.184
508.420 739.261 -4.701 -5.095
588.954 -469.784 -0.860 -13.468
646.512 997.718 -21.520 -24.974
-741.635 -953.838 11.083 -7.380
-781.385 -467.041 20.382 -3.295
546.643 775.400 -6.492 23.833
-422.836 -484.752 14.735 -1.319
-181.087 -459.725 -8.135 -16.817
-720.464 486.565 3.089 21.712
-983.219 -910.839 -16.756 16.582
-913.122 -531.013 16.608 -16.369
-484.851 107.638 1.251 -6.656
640.598 -134.655 15.049 4.681
-359.255 -657.739 3.514 5.448
-142.491 -270.030 -20.871 16.911
270.245 -160.228 -24.906 13.745
-673.662 127.298 10.457 -16.422
216.458 748.043 -24.840 7.583
-782.970 670.750 16.215 -6.696
-221.612 -301.361 11.649 -14.525
563.985 67.898 15.156 -19.882
410.159 -253.198 10.566 -18.308
476.771 587.808 23.602 -6.325
-572.419 947.845 -17.580 -6.152
75.143 715.068 2.426 -17.710
463.111 103.450 14.873 17.004
-225.801 243.518 -14.692 13.815
942.157 878.262 24.289 12.654
-53.840 577.799 17.772 -16.092
-675.399 133.512 -9.400 20.034
-278.680 -431.923 -11.290 3.723
-484.078 -154.815 22.570 14.777
-439.747 -0.143 22.067 -24.416
-896.693 477.602 17.588 -3.062
-278.880 -884.175 -14.248 -8.418
994.086 -598.335 -20.765 -1.494
979.464 880.292 7.414 -17.398
13.803 920.553 -22.364 18.378
-511.370 -346.176 -2.899 0.114
499.009 -213.157 -10.110 -23.518
786.700 -521.720 -22.934 22.250
955.883 786.131 -5.812 -8.075
901.955 197.605 8.507 22.401
599.270 509.700 -4.093 14.468
389.991 -867.146 22.070 -14.905
-946.593 988.235 -21.527 -11.449
-357.941 22.942 13.665 -21.473
809.785 -857.797 -19.992 14.912
-379.517 -717.046 12.162 -10.591
-930.915 -745.996 6.334 24.276
451.609 -406.351 21.677 1.272
-896.651 -296.630 -9.260 12.334
-163.776 -487.588 22.428 -2.759
-499.354 -963.947 10.792 3.568
58.996 -21.744 7.094 -3.280
120.459 484.101 -13.368 18.524
767.055 951.759 -17.067 20.903
-794.237 570.677 20.179 16.434
-835.674 674.262 -7.294 -18.308
-622.368 337.864 19.025 5.346
850.276 658.150 -22.413 -16.227
694.204 535.156 12.341 -6.170
-486.587 -222.601 15.550 15.847
-738.500 -912.752 9.370 -24.286
-960.993 692.123 21.617 -18.881
262.801 671.876 22.554 10.678
346.137 -389.607 17.370 18.094
948.258 455.817 -1.559 19.963
113.967 41.113 -21.264 -4.796
-423.730 643.083 14.034 2.242
-579.517 183.352 -6.911 -7.950
270.600 -901.631 -7.237 7.740
790.492 -424.765 13.859 1.332
-752.890 456.518 -12.990 14.831
-933.088 -824.778 7.925 -24.621
631.039 -745.358 20.343 -6.375
295.755 963.160 13.829 21.801
10 529
593.841 -745.219 66.925
39.109 -915.761 92.482
896.719 141.688 65.768
256.449 -330.211 66.507
193.824 -581.326 48.626
-717.098 817.085 75.564
-596.704 357.522 67.630
378.409 -651.148 6.139
929.405 -981.658 95.059
946.074 686.028 43.898
3.726 279.869 2.818 -16.944
-681.023 196.979 -21.203 -19.608
-661.333 447.231 11.804 0.211
-242.638 -334.030 10.678 17.747
-51.128 244.215 5.029 8.804
-398.263 -466.223 -6.736 -1.235
-363.441 -340.018 -0.777 -12.057
-393.945 -345.040 9.392 15.245
934.829 -511.563 23.300 -18.655
685.417 -916.113 -13.262 -24.398
531.118 941.648 0.814 -17.788
-392.382 -540.329 24.959 13.912
703.886 199.538 -2.284 -17.359
733.315 639.234 6.405 -15.753
-700.784 -774.854 -2.810 -2.368
-119.895 -736.690 -12.124 -4.627
-248.253 -552.933 1.718 -14.071
-469.046 538.242 -13.469 -23.448
479.891 493.789 -16.236 -22.812
953.460 -651.083 16.100 16.434
548.455 -447.344 24.074 7.044
-808.110 219.183 16.291 -12.722
444.329 -460.744 9.909 -16.889
-197.434 911.429 3.484 13.858
-641.504 -791.892 24.787 -2.764
746.350 -547.275 -1.212 5.656
946.514 302.072 7.844 22.499
650.989 -42.251 13.933 4.986
510.405 520.290 -12.970 17.557
-260.527 -867.143 -20.165 -20.405
-327.887 589.777 -12.294 11.867
501.206 647.604 0.725 21.493
855.712 20.469 -6.271 15.052
473.194 700.673 -4.292 10.493
2.746 -857.947 7.992 -8.657
99.802 -122.999 21.329 -9.745
-602.709 -665.608 -17.187 3.419
-532.751 -494.098 8.014 3.484
-904.321 828.802 -9.649 14.922
476.406 643.032 11.415 8.303
-336.498 -794.261 -1.646 -21.583
906.412 762.483 13.910 -2.271
904.536 -123.914 14.072 0.108
753.087 416.071 15.364 -21.241
750.463 927.046 7.179 -19.557
-567.052 -392.292 8.927 -11.784
-563.491 971.113 -21.862 22.823
614.146 582.098 6.126 -18.059
787.837 -820.788 -14.641 17.356
941.695 970.747 -9.915 21.156
-153.167 -833.700 -3.736 -10.002
582.371 -534.886 -6.243 8.321
-607.840 -962.561 13.764 -4.372
-354.853 -92.381 8.843 2.041
-121.268 479.246 -0.136 -12.678
61.344 -760.397 -5.737 -3.770
-581.186 184.869 -11.414 -15.987
155.616 146.838 -19.832 -24.939
313.138 57.308 -9.941 -2.612
522.422 352.666 -19.291 22.865
390.105 778.890 -6.508 -24.119
-313.491 -906.576 2.923 14.131
572.670 -888.521 -23.547 -9.150
-648.919 -171.355 12.080 -5.753
-986.486 -973.374 3.260 4.228
173.464 337.144 4.289 -12.835
-605.548 773.946 9.553 22.922
126.612 610.456 20.786 -12.082
389.346 -428.855 -11.201 -23.104
-335.431 668.877 16.027 -19.069
780.356 699.217 -3.219 -21.714
-472.138 -645.552 -2.467 -11.466
-618.926 -968.264 17.763 13.863
368.880 -117.916 -23.971 19.083
-343.970 423.253 17.005 19.566
33.709 511.661 -17.516 -14.424
-917.193 -148.673 -12.527 -6.316
-479.796 -859.992 -0.385 -17.486
839.225 855.868 -14.200 -15.823
-789.684 333.329 -2.288 -10.215
365.065 -381.032 -21.352 -6.651
501.052 -812.932 -12.568 -21.073
610.320 -822.518 23.493 -8.899
689.143 -760.918 1.677 19.299
90.409 565.995 -12.017 15.265
706.003 503.941 22.779 13.631
359.809 -656.830 22.808 14.253
676.499 -179.222 -20.962 1.039
439.746 -692.559 19.388 -1.480
-505.491 -727.215 2.447 -22.379
-549.734 37.603 -6.279 -21.515
276.684 815.943 22.784 -15.823
381.939 -569.314 24.443 2.199
934.627 888.880 -9.171 7.361
-767.950 -454.514 -3.386 22.714
366.264 26.074 -1.247 -4.850
333.515 -274.379 18.670 20.701
-1.594 -155.312 23.321 11.217
882.291 -318.288 14.702 3.974
-502.344 499.442 13.152 21.990
930.127 503.775 -0.812 21.619
392.655 600.708 3.980 15.618
-853.806 -976.250 13.331 12.811
49.823 -516.633 -17.038 -15.417
208.989 -934.723 -19.716 -19.815
-90.035 -855.785 16.402 -5.194
-174.073 244.149 23.781 8.090
-256.409 477.299 5.079 -8.157
-18.925 -829.286 -11.538 -15.657
771.421 697.662 24.961 22.940
721.412 531.689 10.752 -5.719
-984.944 748.541 3.864 5.601
813.817 365.935 10.786 -6.905
510.149 87.507 12.901 -16.598
-668.344 467.269 16.491 1.881
-55.432 -137.164 18.724 23.141
33.550 -712.563 -17.516 -4.876
985.099 -702.193 -6.935 17.663
829.496 -847.341 -13.056 21.114
901.200 632.318 1.715 17.875
-1.747 -499.962 -14.030 -12.290
587.545 954.837 -3.888 22.980
422.105 -495.862 -0.139 -15.833
366.974 -256.589 -17.692 -14.987
30.848 -408.312 5.137 0.399
-110.505 928.081 -6.939 -7.025
-919.260 200.202 -10.911 24.549
-167.479 632.142 17.424 20.769
-867.820 -864.244 -16.521 17.993
-909.407 183.654 15.973 12.817
687.791 -366.628 21.984 1.369
376.783 -828.313 11.382 -14.809
-236.625 -339.217 10.589 16.322
-411.135 -853.966 -15.703 -8.260
346.237 -64.595 -8.711 -20.531
-432.453 -651.498 -24.762 -7.507
-515.742 -651.294 -14.514 -10.629
532.359 -941.623 -22.811 5.504
-308.252 966.920 -18.127 -23.287
-861.394 730.204 -13.096 -2.450
-609.013 899.739 -11.129 -0.504
-954.227 -73.289 16.236 9.800
862.116 -698.998 14.269 -14.258
-350.496 580.297 3.235 3.344
929.003 548.843 17.715 11.534
607.220 796.162 -7.962 -17.526
763.081 -43.571 -15.813 22.542
-313.367 -156.339 -4.908 1.941
-256.600 358.519 -23.563 -5.271
-714.770 706.929 -20.470 -21.316
-992.069 751.949 -10.575 -8.564
332.246 706.401 19.780 6.531
255.245 499.810 -6.935 -3.438
295.971 404.124 4.036 1.476
-639.447 528.932 -0.982 1.180
-627.407 764.408 -21.880 2.900
122.927 -817.723 22.629 10.204
889.206 -913.652 13.888 22.428
838.297 -867.487 -11.136 4.264
838.914 -654.232 -14.205 2.354
845.577 154.402 23.916 3.539
-441.474 118.056 -19.985 -2.023
-353.012 161.340 24.157 0.490
-74.252 -908.931 -21.611 -23.783
-726.653 -959.261 11.421 -20.936
-872.913 12.334 -23.508 24.135
144.846 -385.739 3.398 -0.406
-39.971 567.717 -23.052 -4.860
-277.881 -965.458 23.679 7.016
152.598 -852.245 -20.007 19.990
309.096 -834.012 -4.521 -19.129
-742.943 -45.259 -17.912 -11.740
-4.520 740.350 -7.676 3.064
-247.316 -247.354 2.199 22.438
366.906 -776.125 -2.968 -16.827
791.592 -40.790 3.314 -12.157
-6.248 79.696 19.859 -21.341
227.451 994.080 23.648 -11.586
-839.932 -234.897 -5.715 -14.572
719.844 54.909 -1.312 -7.117
-204.741 640.485 20.947 13.699
-606.869 -74.161 11.137 19.001
149.714 -673.237 -22.826 -1.467
285.973 219.514 11.375 -18.007
-700.791 249.373 -14.348 13.167
243.453 -627.989 -23.420 10.088
137.113 -165.402 20.516 -3.576
889.507 -231.825 14.307 -7.881
-591.340 410.170 -19.182 -4.955
-663.992 678.181 -10.954 12.143
-995.056 -351.198 -14.324 7.273
868.315 882.045 14.266 -20.812
131.418 996.716 17.355 -15.628
-631.273 757.393 19.460 12.646
-408.009 599.038 -15.930 -12.963
-632.786 935.077 4.157 -5.603
345.247 398.973 14.442 17.031
77.154 -860.505 4.174 2.052
-211.704 594.005 -15.675 -8.585
476.050 943.657 -4.397 -9.813
940.373 -481.678 -0.442 -17.272
-724.285 -239.269 20.374 -3.307
-640.231 -822.263 8.730 -6.825
-887.185 -484.532 12.571 11.452
914.440 80.523 3.483 -0.210
220.017 -693.706 -23.158 -24.792
900.299 -553.292 -8.377 9.409
-609.635 489.063 24.595 -16.732
-992.615 -33.845 -9.004 -17.922
726.886 -545.222 3.770 -22.834
-367.484 -499.991 -4.659 -6.367
15.477 -683.505 -19.915 -1.752
397.018 342.709 23.038 -9.574
649.003 995.204 -9.366 13.733
-558.088 290.275 -1.859 -4.193
-220.662 -90.533 4.075 -5.332
875.622 802.853 1.746 15.063
-742.369 -779.371 17.229 -2.746
-279.362 -497.198 15.887 18.403
-180.703 838.870 -8.349 -19.592
181.579 -412.457 -4.166 -4.235
-417.253 458.699 -15.503 0.616
-251.026 305.534 21.423 13.208
-784.999 19.950 -17.124 -22.734
-177.197 384.858 17.328 2.011
605.486 382.296 24.265 -16.847
885.098 606.059 -23.444 -7.390
444.929 -271.729 -1.982 -9.337
315.814 754.059 11.427 22.464
212.758 836.972 -1.920 24.043
142.506 -219.845 12.251 8.938
800.105 805.080 11.203 -9.427
189.937 141.262 17.584 -5.114
-476.443 673.923 3.039 -14.784
279.983 183.786 2.826 -6.877
912.057 -966.241 8.786 5.697
787.818 -191.491 3.161 0.014
-354.518 -950.348 -0.942 19.700
-170.193 -547.646 3.637 -9.252
-742.567 -406.376 6.320 11.184
734.886 -43.839 -18.930 -18.539
-369.915 364.341 -8.323 22.752
-451.872 780.148 -9.126 -13.495
813.907 986.400 17.201 15.043
-205.091 -185.512 -9.942 11.010
-135.860 564.610 5.709 17.349
-983.037 -626.127 -16.904 -18.140
-32.503 576.678 18.044 -7.440
-467.161 964.560 -0.979 4.073
328.902 627.925 1.825 21.926
408.072 707.971 -16.570 5.549
694.371 -974.731 -4.407 -12.768
-160.243 426.004 23.242 17.597
-9.387 158.050 9.946 0.189
531.923 721.702 7.049 -12.515
298.379 3.740 5.045 20.780
-31.700 -837.371 -0.146 -17.570
790.553 -932.866 -20.644 4.966
775.106 -488.555 -14.485 11.737
-463.286 244.308 23.969 9.412
-329.688 888.430 2.009 16.523
46.480 -521.788 -8.287 -10.540
-800.087 950.475 1.946 12.457
-45.785 -720.375 8.238 23.063
-557.746 -676.346 -19.507 -19.180
-609.212 -606.052 10.786 -20.853
-94.607 852.037 15.884 11.053
96.345 594.129 -4.536 19.166
482.558 898.948 10.690 -11.774
-622.840 -903.917 2.686 -10.573
-953.442 -814.736 -23.116 0.019
-535.111 404.877 -1.918 -2.321
728.531 143.005 3.499 -22.017
536.953 -428.617 -17.870 -13.941
-576.580 920.583 22.111 12.994
514.711 -296.967 7.161 -0.068
-398.020 -285.998 13.158 -0.522
-189.914 -366.251 13.905 -3.584
-180.986 631.578 21.435 7.098
36.455 -219.295 -20.224 -5.875
923.710 330.997 -2.892 11.517
902.379 169.516 22.575 -16.855
90.099 787.461 21.139 -9.880
-509.506 131.984 15.052 2.312
845.986 128.388 -23.210 -8.598
762.137 627.827 12.818 -10.471
259.405 370.134 21.626 -17.603
-849.162 -943.900 1.521 -23.136
387.097 945.151 13.380 7.237
114.667 438.218 15.382 -19.881
225.680 460.838 -4.761 17.904
-407.178 -588.344 -4.784 -14.030
540.043 -119.739 2.372 7.555
-491.912 -392.403 22.083 19.187
977.731 748.385 -23.416 -21.786
804.485 124.200 -19.922 4.790
69.351 738.327 -12.974 -20.400
176.545 -903.667 -15.280 -14.944
557.171 198.359 -22.040 -21.250
610.015 -72.954 -10.280 3.751
807.307 683.682 -13.694 -17.115
-708.721 -664.430 -22.928 -18.275
-916.045 -853.758 -15.061 22.211
270.442 -399.304 2.001 -16.505
-660.977 561.081 -11.905 12.889
657.414 -87.406 22.945 5.365
-889.047 -963.808 9.114 18.024
-36.763 953.380 -3.224 -5.736
637.062 323.264 2.148 23.209
658.834 168.828 -20.066 18.570
315.070 -405.070 15.781 -10.362
195.625 -288.749 -1.867 13.366
-727.668 449.115 1.255 23.244
-638.291 -31.990 3.608 -13.183
4.202 -491.089 -20.159 24.186
-537.709 64.655 -6.550 -22.516
-612.080 823.924 -24.308 -23.831
-7.248 -774.955 19.739 -17.304
-180.025 420.771 -2.667 -24.610
-867.978 818.640 13.756 -14.891
267.755 -399.535 -16.647 15.737
568.476 478.433 -22.447 -10.683
987.343 -704.244 -11.497 -13.759
360.411 278.101 -11.275 18.708
102.024 -423.319 19.877 -22.631
-198.273 584.627 -14.935 15.543
5.398 295.934 15.933 3.436
114.574 187.551 13.544 -15.442
788.016 875.876 -24.705 8.912
354.309 -886.080 23.229 8.541
-590.325 -530.714 19.782 19.252
747.386 -659.727 12.960 -3.765
-83.046 313.501 -1.395 17.967
-101.872 346.786 8.510 22.588
-357.281 -22.316 1.024 18.932
-834.765 -417.279 -21.509 23.831
-541.403 -848.584 7.744 20.323
-734.664 238.911 3.864 -8.125
708.197 -54.157 -13.873 11.390
286.116 963.515 -17.375 -19.923
277.016 249.181 23.044 -20.621
-404.034 262.134 -23.033 5.967
-760.182 119.616 -0.101 -14.874
702.337 135.601 -16.042 -20.977
287.018 668.046 24.346 13.809
-93.043 128.398 -19.316 -9.621
-925.759 -327.537 -23.232 9.009
-364.022 -624.269 14.086 22.825
624.911 485.180 -22.797 -19.478
-252.686 -833.192 11.489 -0.322
286.425 -544.458 9.805 -0.281
591.143 750.488 3.742 -3.046
418.534 123.537 -14.237 -16.863
-748.066 -342.120 -1.484 -16.846
330.343 11.382 17.163 24.158
387.113 249.961 21.983 0.301
-264.860 967.453 5.823 12.061
-865.739 -307.536 -13.260 10.517
148.006 861.770 -14.764 -6.521
612.259 559.144 15.433 0.770
-317.319 -952.175 8.907 -1.635
-294.295 -703.071 6.520 -24.099
308.311 -52.677 -24.941 -7.614
-802.717 881.682 17.686 -1.689
849.135 -59.652 -14.628 24.585
632.812 -115.537 10.102 -5.480
-253.767 813.528 12.999 -16.038
372.672 137.279 9.732 -23.616
185.104 -254.430 -0.251 22.270
42.499 -749.242 23.171 -16.230
198.080 929.224 1.156 9.884
810.906 -246.318 -16.805 16.501
694.030 -257.336 16.086 8.171
627.127 47.518 -22.308 -15.666
-138.954 627.629 -6.704 -19.157
-235.092 -878.862 -17.773 23.750
-133.293 279.039 21.021 22.730
529.797 767.677 -18.500 -6.803
696.901 306.251 -21.919 12.695
-940.067 -548.972 4.196 18.849
193.692 -188.716 2.020 -4.480
858.802 188.467 4.854 -7.004
-183.904 926.032 -1.161 14.525
-952.830 242.638 13.275 -2.153
-478.322 371.837 -4.423 -23.713
139.513 83.101 -5.516 -4.090
-610.648 -97.407 -16.394 -13.768
353.621 512.068 -19.919 -11.317
-676.647 284.053 9.203 -20.446
-527.481 -437.690 -2.450 7.215
-511.658 855.570 -3.260 -11.612
98.209 -599.364 11.235 15.497
772.472 -727.526 16.784 -2.200
355.574 -549.287 18.710 18.623
353.306 -907.380 -20.145 -7.327
604.688 -602.543 6.356 23.201
681.510 -377.630 -22.245 -21.149
184.681 12.199 11.066 16.826
-132.231 -687.735 -19.787 24.149
-287.099 657.925 14.647 -12.866
930.399 257.225 9.934 7.149
707.939 145.758 0.772 1.531
238.378 225.110 19.204 -3.923
622.567 22.411 -5.722 7.602
644.781 -118.697 11.453 -4.263
893.502 -99.248 -12.438 -5.968
213.017 -288.980 -6.819 23.148
-631.054 -686.887 -14.718 -17.516
570.339 808.650 14.633 6.957
-45.592 -383.782 -16.512 -20.180
841.328 -892.307 0.896 11.597
130.104 806.959 -5.801 -5.628
-311.739 -773.919 15.109 -10.456
126.833 -893.169 8.576 -16.504
-182.149 -929.717 -18.356 4.670
-616.603 -322.940 12.154 23.843
-514.289 71.460 5.800 11.003
687.678 571.534 15.823 13.225
679.228 -331.243 -0.177 -4.767
-524.285 760.876 14.605 4.099
986.956 188.563 18.643 2.845
295.394 88.774 11.341 -22.169
159.057 719.409 7.501 13.561
-603.531 -213.816 12.405 -2.946
857.644 -271.799 -16.943 13.633
-700.265 955.204 1.858 24.474
-376.039 -932.769 -5.293 2.492
828.107 -627.488 -18.409 20.377
561.075 -990.608 -1.779 -3.588
98.166 -617.507 -0.757 -18.569
-898.099 -730.243 19.992 -12.541
55.940 295.865 9.514 -2.160
-975.934 702.850 -13.527 -16.905
658.054 533.235 -17.431 -17.950
600.466 91.059 9.542 10.714
463.571 645.344 6.091 0.616
654.736 -827.511 22.028 -6.177
-445.018 -149.171 0.253 -8.578
120.585 -190.199 3.881 -20.587
-894.334 -464.195 2.253 -21.757
-761.345 549.016 -13.662 22.418
82.251 -243.703 -20.532 -7.932
847.356 560.414 -22.218 7.773
205.757 354.928 -16.611 -3.488
527.417 -783.313 15.335 -22.940
67.515 -376.480 -6.518 -20.297
433.320 894.537 -15.884 13.475
-569.658 454.736 16.718 -8.275
3.752 -877.749 -10.857 -22.850
-121.451 -255.572 -5.782 -6.852
-695.159 -119.988 -24.079 12.765
-765.061 -627.596 -15.723 19.059
-410.909 984.486 21.119 16.415
-391.994 -415.962 21.118 -23.967
-521.425 -790.667 14.508 -2.277
664.070 249.031 14.448 -8.304
371.282 -856.380 -6.154 -18.754
-111.953 522.547 -0.607 4.822
-597.442 12.568 -7.413 -9.063
384.972 74.579 -15.004 24.352
59.065 -755.391 15.767 16.677
-171.352 475.376 17.710 7.681
684.709 288.711 -19.596 8.719
-462.258 794.055 -24.585 22.726
937.675 -229.573 -21.029 -4.357
-707.026 134.592 -24.535 -7.612
-852.840 -277.901 8.326 13.303
796.678 732.884 12.655 -3.606
977.493 136.864 -11.930 -4.846
-387.761 -768.788 -22.166 -17.576
519.923 -670.495 16.143 -23.558
-876.440 662.329 24.167 -23.469
-567.244 -874.456 -2.826 -6.857
260.135 -94.431 10.532 10.182
627.668 -245.708 -1.514 10.609
-512.824 -554.378 -17.998 -13.383
582.485 -197.098 6.770 -20.132
34.115 384.174 -12.708 -11.149
713.680 -862.599 -9.707 20.931
799.731 -421.610 22.462 -19.188
-296.066 -214.567 -1.045 24.102
691.002 -620.521 9.284 7.967
133.771 -689.208 -6.425 15.524
-243.587 23.103 -22.860 -16.528
826.005 356.426 -11.659 -3.497
-259.400 25.297 10.354 -13.643
162.698 -974.142 -17.712 -0.939
-395.751 -810.005 4.873 7.705
-24.572 -846.868 6.806 -8.339
-467.389 -356.383 24.627 16.660
-45.592 -271.886 7.183 17.771
751.217 372.943 -23.757 14.431
-270.631 -416.657 -14.066 11.749
608.640 851.499 23.106 -5.717
877.357 -784.232 18.344 -12.960
-594.237 -71.319 19.745 9.530
81.813 62.041 -23.809 15.361
705.657 -967.280 7.020 -8.498
-239.166 -431.867 -15.728 -12.199
941.076 -579.393 -22.768 -8.239
3.950 -473.386 -21.490 -9.685
-621.887 -935.338 9.598 -18.613
-719.571 117.694 -6.573 -7.845
-953.624 -473.135 -23.315 3.205
588.906 -884.997 -6.435 7.364
-852.278 -976.582 23.866 -2.286
-408.449 -674.484 10.515 -11.684
-253.877 509.879 5.077 18.752
-963.506 343.486 -15.933 -14.635
408.147 746.592 -8.248 17.214
-135.714 407.155 -15.631 -2.233
934.020 -557.849 -24.029 13.073
-442.846 -218.536 -4.563 -7.378
-195.118 -227.882 15.336 9.911
97.633 34.039 23.227 21.094
-456.082 132.133 14.846 -10.490
-524.382 956.494 -0.125 22.094
703.085 665.097 14.309 -10.816
72.252 947.111 11.951 0.157
-610.738 516.885 -11.770 -1.340
-701.651 346.686 16.282 2.581
-881.196 264.726 -12.508 5.411
-701.235 -571.274 1.505 -3.933
560.859 -345.976 10.577 -24.088
-389.483 -581.885 23.006 -17.160
-916.788 492.586 -2.976 3.887
439.697 -640.992 -20.957 20.724
875.893 -309.068 -5.616 -20.644
